id_source,id_target,fake_news_shared_by_source,fake_news_shared_by_target,real_news_shared_by_source,real_news_shared_by_target
11750,2527,0,0,1,1
11750,3329,0,2,1,0
11750,5204,0,3,1,0
11750,6527,0,1,1,0
11750,7359,0,0,1,1
11750,8183,0,2,1,0
11750,8218,0,1,1,0
11750,8844,0,1,1,0
11753,740,1,1,0,0
11753,789,1,1,0,0
11753,822,1,1,0,0
11753,946,1,2,0,0
11753,1024,1,1,0,0
11753,1055,1,0,0,5
11753,2674,1,0,0,1
11753,3665,1,2,0,0
11753,4276,1,2,0,0
11753,4476,1,2,0,0
11753,4964,1,2,0,0
5040,11753,0,1,1,0
11753,5049,1,0,0,3
11753,5147,1,2,0,0
11753,5401,1,0,0,1
11753,7167,1,1,0,0
7242,11753,0,1,1,0
11753,7549,1,1,0,0
7672,11753,1,1,0,0
7784,11753,0,1,1,0
11753,9034,1,2,0,0
11753,9228,1,1,0,0
11753,9596,1,1,0,0
11753,10736,1,1,0,0
11753,11668,1,0,0,1
11753,12211,1,1,0,0
11753,12874,1,1,0,0
11753,13003,1,0,0,1
11753,13648,1,0,0,1
13757,11753,1,1,0,0
11753,13812,1,3,0,0
11753,14061,1,0,0,3
11753,15073,1,1,0,0
7970,11757,0,0,1,1
1380,11775,1,1,1,0
2734,11775,0,1,1,0
3091,11775,0,1,1,0
8135,11775,0,1,1,0
8548,11775,0,1,1,0
8844,11775,1,1,0,0
9178,11775,1,1,0,0
11750,11775,0,1,1,0
11817,11775,0,1,1,0
11775,12389,1,0,0,1
12672,11775,0,1,1,0
12901,11775,13,1,0,0
15242,11775,2,1,0,0
449,11784,0,0,1,1
584,11784,1,0,0,1
822,11784,1,0,0,1
2360,11784,1,0,0,1
2601,11784,1,0,0,1
3356,11784,2,0,0,1
4634,11784,2,0,0,1
5699,11784,0,0,1,1
6702,11784,1,0,0,1
6869,11784,0,0,3,1
6987,11784,0,0,1,1
7242,11784,0,0,1,1
7709,11784,0,0,1,1
7874,11784,0,0,1,1
8265,11784,0,0,1,1
10547,11784,2,0,0,1
10837,11784,1,0,0,1
11027,11784,0,0,1,1
11225,11784,0,0,1,1
11459,11784,1,0,0,1
11726,11784,0,0,1,1
12874,11784,1,0,0,1
13585,11784,2,0,0,1
14374,11784,6,0,1,1
11790,1961,1,0,1,1
11790,7311,1,1,1,0
8999,11790,1,1,0,1
789,11801,1,1,0,0
2934,11802,1,1,0,0
11843,11802,2,1,0,0
1566,11804,0,1,1,0
2734,11804,0,1,1,0
2972,11804,0,1,1,0
4548,11804,1,1,0,0
6039,11804,0,1,1,0
11804,6221,1,1,0,0
7480,11804,0,1,1,0
11804,8934,1,0,0,1
10776,11804,1,1,0,0
12672,11804,0,1,1,0
11804,14158,1,1,0,0
11804,14628,1,0,0,2
789,11807,1,0,0,1
6183,11807,0,0,1,1
7549,11807,1,0,0,1
10952,11807,1,0,0,1
11843,11807,2,0,0,1
11807,14216,0,2,1,0
789,11812,1,1,0,0
1183,11812,0,1,1,0
1973,11812,1,1,0,0
2129,11812,0,1,1,0
5531,11812,0,1,1,0
11818,11812,1,1,0,0
11843,11812,2,1,0,0
12330,11812,0,1,2,0
789,11815,1,0,0,1
1117,11815,0,0,3,1
7549,11815,1,0,0,1
11817,533,0,1,1,0
895,11817,0,0,1,1
11817,1262,0,1,1,0
11817,1318,0,0,1,1
11817,1565,0,0,1,1
11817,2322,0,0,1,1
2335,11817,1,0,0,1
2502,11817,1,0,0,1
11817,3018,0,0,1,1
3915,11817,1,0,0,1
4229,11817,0,0,1,1
11817,4418,0,0,1,1
11817,4421,0,1,1,0
4702,11817,1,0,0,1
4822,11817,4,0,0,1
4866,11817,0,0,1,1
5707,11817,1,0,1,1
11817,6164,0,2,1,0
6349,11817,1,0,0,1
6451,11817,0,0,1,1
11817,7037,0,0,1,1
11817,8632,0,2,1,0
8848,11817,1,0,0,1
11817,9176,0,0,1,1
9742,11817,1,0,1,1
11817,10064,0,0,1,1
10774,11817,0,0,1,1
10907,11817,0,0,1,1
11817,11664,0,1,1,0
11817,11775,0,1,1,0
12075,11817,1,0,0,1
12568,11817,1,0,0,1
11817,13136,0,0,1,4
13412,11817,1,0,0,1
11817,13473,0,0,1,1
13548,11817,0,0,1,1
14628,11817,0,0,2,1
15219,11817,1,0,0,1
621,11818,1,1,0,0
11818,1008,1,0,0,1
11818,1928,1,1,0,0
11818,2596,1,0,0,6
11818,3533,1,2,0,0
11818,3728,1,0,0,1
11818,4461,1,0,0,1
11818,4823,1,1,0,0
11818,7456,1,1,0,0
11818,8293,1,2,0,0
11818,8347,1,0,0,1
11818,9156,1,1,0,0
11818,9241,1,1,0,0
11818,11156,1,0,0,2
11818,11461,1,4,0,0
11818,11578,1,1,0,0
11818,11668,1,0,0,1
11818,11812,1,1,0,0
11818,12287,1,1,0,0
11818,12427,1,1,0,0
11818,13621,1,2,0,0
11818,13715,1,0,0,1
11818,14622,1,0,0,1
11843,11820,2,2,0,0
2972,11838,0,0,1,1
2972,11839,0,1,1,0
11843,11839,2,1,0,0
11843,2934,2,1,0,0
11843,10184,2,2,0,0
6280,11850,0,1,1,0
1068,11851,1,0,0,1
1566,11851,0,0,1,1
2972,11851,0,0,1,1
3028,11851,1,0,0,1
11843,11851,2,0,0,1
12672,11851,0,0,1,1
11859,132,0,2,1,1
449,11859,0,0,1,1
11859,730,0,0,1,1
1008,11859,0,0,1,1
11859,1031,0,1,1,0
11859,1787,0,0,1,1
2278,11859,1,0,0,1
11859,2533,0,13,1,1
11859,3029,0,0,1,1
3110,11859,1,0,0,1
11859,3474,0,0,1,1
3802,11859,0,0,1,1
3857,11859,1,0,0,1
4084,11859,0,0,1,1
11859,4424,0,0,1,1
11859,4539,0,0,1,1
4596,11859,0,0,1,1
11859,4867,0,0,1,1
5452,11859,0,0,3,1
11859,5531,0,0,1,1
5881,11859,1,0,0,1
5906,11859,0,0,1,1
11859,6177,0,1,1,0
6345,11859,0,0,1,1
11859,6373,0,0,1,2
11859,6576,0,0,1,1
11859,6803,0,1,1,0
7242,11859,0,0,1,1
7962,11859,0,0,1,1
7970,11859,0,0,1,1
11859,8006,0,1,1,0
8053,11859,1,0,1,1
11859,8121,0,0,1,1
9255,11859,1,0,0,1
11859,9309,0,0,1,1
9853,11859,1,0,0,1
11859,9905,0,1,1,0
11859,9932,0,0,1,1
11859,10782,0,1,1,0
11006,11859,0,0,1,1
11331,11859,0,0,1,1
12625,11859,1,0,0,1
12701,11859,1,0,0,1
12874,11859,1,0,0,1
11859,12881,0,1,1,0
11859,13364,0,1,1,0
13986,11859,0,0,1,1
11859,13989,0,1,1,0
11859,14855,0,2,1,0
822,11862,1,1,0,2
11862,1260,1,0,2,2
11862,1651,1,0,2,1
2143,11862,0,1,5,2
2878,11862,1,1,0,2
11862,3051,1,1,2,0
3857,11862,1,1,0,2
4596,11862,0,1,1,2
11862,5049,1,0,2,3
5147,11862,2,1,0,2
11862,5624,1,2,2,0
6965,11862,0,1,1,2
7189,11862,1,1,0,2
7242,11862,0,1,1,2
7887,11862,4,1,0,2
8119,11862,0,1,1,2
8265,11862,0,1,1,2
9905,11862,1,1,0,2
11459,11862,1,1,0,2
12376,11862,1,1,0,2
11862,12793,1,1,2,1
11862,14061,1,0,2,3
11862,15220,1,1,2,0
11868,1068,0,1,1,0
5015,11868,1,0,0,1
11868,5901,0,4,1,0
11868,6696,0,0,1,1
6984,11868,0,0,1,1
7242,11868,0,0,1,1
11868,7337,0,0,1,1
11868,9853,0,1,1,0
11868,9895,0,0,1,1
11868,9905,0,1,1,0
11868,10547,0,2,1,0
11868,12030,0,0,1,1
11868,12152,0,1,1,0
11868,12230,0,0,1,1
2872,11870,1,0,0,1
11843,11870,2,0,0,1
1380,11883,1,1,1,0
2734,11883,0,1,1,0
6183,11883,0,1,1,0
7517,11883,0,1,1,0
8135,11883,0,1,1,0
12257,11883,1,1,0,0
12672,11883,0,1,1,0
437,11887,1,11,0,8
449,11887,0,11,1,8
2613,11887,0,11,1,8
2986,11887,0,11,1,8
4520,11887,0,11,1,8
5015,11887,1,11,0,8
6702,11887,1,11,0,8
7178,11887,0,11,2,8
7242,11887,0,11,1,8
7337,11887,0,11,1,8
7845,11887,0,11,1,8
9350,11887,0,11,1,8
9877,11887,0,11,1,8
11887,10686,11,0,8,2
10690,11887,3,11,0,8
11331,11887,0,11,1,8
11642,11887,0,11,1,8
12330,11887,0,11,2,8
12956,11887,0,11,13,8
13111,11887,0,11,2,8
13396,11887,0,11,2,8
13757,11887,1,11,0,8
13986,11887,0,11,1,8
789,11896,1,1,0,0
2056,11896,0,1,1,0
4548,11896,1,1,0,0
6183,11896,0,1,1,0
9714,11896,0,1,1,0
789,11899,1,0,0,1
11906,1494,0,0,1,1
11906,4023,0,0,1,1
11906,4750,0,1,1,0
11906,15067,0,1,1,0
143,11911,0,0,1,1
1380,11911,1,0,1,1
2972,11915,0,1,1,0
5680,11915,2,1,0,0
11843,11915,2,1,0,0
12672,11915,0,1,1,0
7970,11924,0,0,1,2
895,11927,0,1,1,0
11927,2069,1,1,0,0
11927,4830,1,1,0,0
11927,5204,1,3,0,0
11927,5999,1,1,0,0
6039,11927,0,1,1,0
11927,6289,1,1,0,0
6451,11927,0,1,1,0
7731,11927,1,1,0,0
11927,7811,1,1,0,0
8694,11927,0,1,3,0
8844,11927,1,1,0,0
9089,11927,1,1,0,0
9178,11927,1,1,0,0
11927,9938,1,3,0,0
11363,11927,0,1,1,0
11927,11671,1,4,0,0
11927,12435,1,1,0,0
11927,12611,1,1,0,0
11927,13635,1,4,0,0
11927,14158,1,1,0,0
11927,14537,1,1,0,0
11927,15217,1,3,0,0
789,11933,1,1,0,0
11940,120,0,1,1,0
11940,121,0,1,1,0
740,11940,1,0,0,1
789,11940,1,0,0,1
11940,1611,0,2,1,0
11940,1705,0,4,1,1
2533,11940,13,0,1,1
2596,11940,0,0,6,1
2734,11940,0,0,1,1
2737,11940,1,0,0,1
11940,5659,0,1,1,0
6702,11940,1,0,0,1
11940,6873,0,1,1,0
11940,7137,0,1,1,0
7549,11940,1,0,0,1
7672,11940,1,0,0,1
8972,11940,0,0,1,1
9747,11940,1,0,0,1
11940,10736,0,1,1,0
11337,11940,1,0,0,1
13111,11940,0,0,2,1
11940,13356,0,1,1,0
13986,11940,0,0,1,1
1566,11963,0,1,1,0
5764,11963,3,1,0,0
6183,11966,0,1,1,0
11968,437,1,1,0,0
621,11968,1,1,0,0
11968,830,1,2,0,0
11968,1008,1,0,0,1
11968,2196,1,1,0,0
11968,2562,1,0,0,2
3212,11968,1,1,0,0
11968,4520,1,0,0,1
11968,5401,1,0,0,1
11968,5954,1,0,0,1
11968,5966,1,0,0,1
11968,7337,1,0,0,1
11968,11676,1,3,0,0
11968,13111,1,0,0,2
584,11973,1,0,0,1
621,11973,1,0,0,1
11973,948,0,0,1,1
1024,11973,1,0,0,1
1112,11973,0,0,1,1
11973,2986,0,0,1,1
3110,11973,1,0,0,1
3203,11973,0,0,1,1
11973,3393,0,0,1,1
3592,11973,0,0,1,1
4047,11973,0,0,3,1
11973,4677,0,1,1,0
11973,4890,0,1,1,0
5452,11973,0,0,3,1
11973,5583,0,0,1,1
11973,5714,0,0,1,6
11973,5966,0,0,1,1
11973,7317,0,1,1,0
7337,11973,0,0,1,1
7549,11973,1,0,0,1
11973,7753,0,1,1,0
7970,11973,0,0,1,1
11973,8121,0,0,1,1
11973,9449,0,1,1,0
9895,11973,0,0,1,1
11973,9905,0,1,1,0
9944,11973,1,0,0,1
9969,11973,0,0,1,1
10270,11973,0,0,1,1
11973,10643,0,0,1,1
11859,11973,0,0,1,1
12144,11973,1,0,0,1
11973,14285,0,1,1,0
11973,14781,0,2,1,1
11973,15138,0,0,1,1
1380,11980,1,0,1,1
2972,11980,0,0,1,1
5680,11980,2,0,0,1
6183,11980,0,0,1,1
8135,11980,0,0,1,1
8715,11980,1,0,0,1
8844,11980,1,0,0,1
10184,11980,2,0,0,1
11843,11980,2,0,0,1
789,11988,1,0,0,1
2260,11988,0,0,1,1
3933,11988,2,0,0,1
895,12003,0,0,1,1
1598,12003,0,0,2,1
12003,3571,0,2,1,1
12003,5283,0,0,1,1
12003,10659,0,1,1,0
12003,14229,0,0,1,2
6183,12016,0,0,1,1
11843,12019,2,1,0,0
240,12030,0,0,1,1
254,12030,1,0,1,1
830,12030,2,0,0,1
12030,948,0,0,1,1
12030,2427,0,0,1,18
3217,12030,0,0,1,1
3592,12030,0,0,1,1
4086,12030,1,0,0,1
5714,12030,0,0,6,1
12030,6501,0,0,1,2
6815,12030,0,0,6,1
7189,12030,1,0,0,1
7242,12030,0,0,1,1
7337,12030,0,0,1,1
7549,12030,1,0,0,1
7733,12030,0,0,1,1
7753,12030,1,0,0,1
7874,12030,0,0,1,1
7970,12030,0,0,1,1
12030,9449,0,1,1,0
12030,9604,0,1,1,0
12030,10736,0,1,1,0
11046,12030,1,0,0,1
11337,12030,1,0,0,1
11457,12030,5,0,0,1
11608,12030,5,0,6,1
11868,12030,0,0,1,1
12030,12230,0,0,1,1
13105,12030,2,0,0,1
12030,13106,0,0,1,1
13807,12030,0,0,1,1
12030,14061,0,0,1,3
6183,12034,0,2,1,0
7549,12036,1,3,0,0
1380,12049,1,0,1,2
2972,12049,0,0,1,2
5680,12049,2,0,0,2
5954,12049,0,0,1,2
6039,12049,0,0,1,2
6451,12049,0,0,1,2
7480,12049,0,0,1,2
8135,12049,0,0,1,2
8694,12049,0,0,3,2
8844,12049,1,0,0,2
11750,12049,0,0,1,2
11843,12049,2,0,0,2
12672,12049,0,0,1,2
13635,12049,4,0,0,2
789,12072,1,1,0,0
1973,12072,1,1,0,0
4520,12072,0,1,1,0
7970,12072,0,1,1,0
10690,12072,3,1,0,0
13986,12072,0,1,1,0
12075,306,1,1,0,0
12075,679,1,0,0,4
12075,749,1,1,0,0
12075,1565,1,0,0,1
12075,1897,1,0,0,1
12075,2313,1,0,0,1
2578,12075,0,1,1,0
12075,2733,1,1,0,0
12075,3391,1,1,0,0
12075,3915,1,1,0,0
4650,12075,3,1,0,0
8054,12075,1,1,0,0
12075,8831,1,1,0,0
12075,8920,1,1,0,0
12075,9176,1,0,0,1
12075,10064,1,0,0,1
12075,11817,1,0,0,1
12075,12887,1,0,0,1
12075,13120,1,1,0,0
12075,14537,1,1,0,0
15242,12075,2,1,0,0
2350,12084,0,8,1,0
5491,12084,1,8,0,0
6039,12084,0,8,1,0
834,12091,0,0,1,1
12091,972,0,1,1,0
2972,12091,0,0,1,1
4548,12091,1,0,0,1
5109,12091,1,0,1,1
5680,12091,2,0,0,1
6039,12091,0,0,1,1
7480,12091,0,0,1,1
8135,12091,0,0,1,1
12091,9357,0,0,1,1
10288,12091,1,0,0,1
10303,12091,1,0,0,1
11571,12091,0,0,2,1
11843,12091,2,0,0,1
12672,12091,0,0,1,1
13317,12091,0,0,1,1
12091,15196,0,2,1,0
2972,12098,0,1,1,0
11843,12098,2,1,0,0
1566,12109,0,10,1,0
1973,12109,1,10,0,0
12109,5624,10,2,0,0
12109,9413,10,1,0,0
12109,14061,10,0,0,3
2129,12114,0,1,1,0
5680,12114,2,1,0,0
6719,12114,1,1,0,0
8844,12114,1,1,0,0
11843,12114,2,1,0,0
2019,12119,1,0,0,1
2972,12119,0,0,1,1
3887,12122,3,0,0,1
789,12129,1,0,0,1
3728,12129,0,0,1,1
7970,12129,0,0,1,1
12129,11302,0,0,1,1
345,12144,1,1,0,0
12144,584,1,1,0,0
2143,12144,0,1,5,0
12144,3110,1,1,0,0
12144,4019,1,1,0,0
12144,4276,1,2,0,0
12144,4596,1,0,0,1
12144,4879,1,0,0,1
5015,12144,1,1,0,0
12144,5049,1,0,0,3
12144,5452,1,0,0,3
12144,6354,1,3,0,4
12144,7048,1,0,0,1
7335,12144,1,1,0,0
12144,7337,1,0,0,1
12144,7549,1,1,0,0
7784,12144,0,1,1,0
8717,12144,0,1,1,0
12144,9853,1,1,0,0
12144,10181,1,0,0,1
12144,10616,1,0,0,1
12144,11459,1,1,0,0
11608,12144,5,1,6,0
12144,11973,1,0,0,1
12144,12178,1,0,0,1
12144,12230,1,0,0,1
12144,12283,1,0,0,4
12144,12593,1,0,0,1
12144,12874,1,1,0,0
12144,13576,1,0,0,1
12144,13812,1,3,0,0
12144,14061,1,0,0,3
12144,14777,1,0,0,1
12144,14860,1,0,0,1
7970,12146,0,1,1,0
972,12147,1,0,0,6
2272,12147,0,0,1,6
6039,12147,0,0,1,6
6183,12147,0,0,1,6
9889,12147,1,0,0,6
12672,12147,0,0,1,6
12147,13586,0,1,6,0
12148,6101,1,1,0,0
7480,12148,0,1,1,0
9604,12148,1,1,0,0
437,12152,1,1,0,0
449,12152,0,1,1,0
584,12152,1,1,0,0
830,12152,2,1,0,0
12152,1054,1,1,0,0
12152,1081,1,0,0,1
12152,2613,1,0,0,1
3179,12152,1,1,0,0
3212,12152,1,1,0,0
3306,12152,5,1,0,0
12152,3393,1,0,0,1
12152,3500,1,3,0,0
3603,12152,0,1,1,0
12152,3670,1,0,0,1
3802,12152,0,1,1,0
4086,12152,1,1,0,0
12152,4408,1,1,0,0
12152,4558,1,2,0,0
12152,5356,1,0,0,2
12152,5699,1,0,0,1
12152,5731,1,1,0,1
5881,12152,1,1,0,0
12152,6373,1,0,0,2
12152,6576,1,0,0,1
6955,12152,0,1,2,0
12152,7047,1,1,0,0
12152,7188,1,1,0,0
12152,7709,1,0,0,1
12152,7732,1,0,0,1
12152,8006,1,1,0,0
9949,12152,0,1,1,0
12152,10110,1,2,0,0
12152,10643,1,0,0,1
12152,11098,1,0,0,1
11156,12152,0,1,2,0
12152,11424,1,0,0,1
12152,11682,1,0,0,1
11868,12152,0,1,1,0
12152,12322,1,1,0,0
12874,12152,1,1,0,0
12152,12893,1,0,0,1
12152,13335,1,1,0,0
12152,13356,1,1,0,0
13585,12152,2,1,0,0
12152,13817,1,1,0,0
12152,14674,1,1,0,0
4269,12153,1,2,0,0
11843,12153,2,2,0,0
1380,12160,1,2,1,0
5680,12160,2,2,0,0
6039,12160,0,2,1,0
8135,12160,0,2,1,0
10303,12160,1,2,0,0
12672,12160,0,2,1,0
14812,12160,1,2,0,0
15194,12160,1,2,2,0
1183,12166,0,0,1,2
2846,12166,0,0,6,2
8135,12166,0,0,1,2
822,12178,1,0,0,1
2405,12178,0,0,1,1
2429,12178,0,0,2,1
2755,12178,1,0,0,1
12178,3200,0,0,1,8
3665,12178,2,0,0,1
4879,12178,0,0,1,1
5040,12178,0,0,1,1
6436,12178,1,0,0,1
12178,6519,0,2,1,0
12178,7024,0,0,1,1
7889,12178,0,0,1,1
7941,12178,2,0,0,1
8717,12178,0,0,1,1
12178,9816,0,2,1,0
9905,12178,1,0,0,1
10397,12178,1,0,0,1
10774,12178,0,0,1,1
12144,12178,1,0,0,1
12874,12178,1,0,0,1
13534,12178,1,0,0,1
2972,12193,0,1,1,0
789,12202,1,0,0,2
4378,12202,0,0,1,2
8135,12202,0,0,1,2
10952,12202,1,0,0,2
789,12211,1,1,0,0
7970,12211,0,1,1,0
11459,12211,1,1,0,0
11753,12211,1,1,0,0
10686,12215,0,0,2,1
10952,12215,1,0,0,1
1973,12216,1,0,0,3
1183,12222,0,1,1,0
121,12230,1,0,0,1
12230,1075,0,0,1,2
2143,12230,0,0,5,1
3051,12230,1,0,0,1
3404,12230,1,0,0,1
3533,12230,2,0,0,1
3577,12230,1,0,0,1
3613,12230,2,0,0,1
3802,12230,0,0,1,1
4276,12230,2,0,0,1
5015,12230,1,0,0,1
12230,6390,0,1,1,0
6516,12230,0,0,1,1
6696,12230,0,0,1,1
6961,12230,1,0,0,1
7242,12230,0,0,1,1
7753,12230,1,0,0,1
7859,12230,1,0,0,1
7874,12230,0,0,1,1
8265,12230,0,0,1,1
9903,12230,0,0,1,1
9949,12230,0,0,1,1
9968,12230,0,0,1,1
10181,12230,0,0,1,1
10359,12230,0,0,1,1
10439,12230,1,0,0,1
11459,12230,1,0,0,1
11753,12230,1,0,0,1
11868,12230,0,0,1,1
12030,12230,0,0,1,1
12144,12230,1,0,0,1
12428,12230,1,0,1,1
12701,12230,1,0,0,1
13812,12230,3,0,0,1
14305,12230,0,0,1,1
14777,12230,0,0,1,1
15220,12230,1,0,0,1
8997,12236,0,0,2,1
10736,12252,1,1,0,0
12956,12252,0,1,13,0
12257,172,1,1,0,0
12257,1163,1,8,0,0
12257,2129,1,0,0,1
2734,12257,0,1,1,0
2972,12257,0,1,1,0
12257,4964,1,2,0,0
5680,12257,2,1,0,0
7970,12257,0,1,1,0
8135,12257,0,1,1,0
8329,12257,1,1,0,0
12257,8715,1,1,0,0
8844,12257,1,1,0,0
9196,12257,1,1,0,0
12257,10905,1,1,0,0
12257,10922,1,1,0,2
12257,11266,1,1,0,0
10,12259,3,0,0,1
12259,3167,0,1,1,0
12259,4992,0,1,1,0
12259,5646,0,1,1,0
12259,8265,0,0,1,1
12259,9255,0,1,1,0
12259,10787,0,0,1,1
12259,11459,0,1,1,0
12259,12395,0,0,1,1
12259,13159,0,1,1,0
12259,15073,0,1,1,0
5680,12275,2,0,0,1
12276,963,1,0,0,1
1380,12276,1,1,1,0
12276,4524,1,0,0,1
12276,4548,1,1,0,0
12276,5999,1,1,0,0
6946,12276,1,1,0,0
12276,7585,1,1,0,0
12276,7890,1,3,0,0
12276,12389,1,0,0,1
449,12283,0,0,1,4
584,12283,1,0,0,4
1008,12283,0,0,1,4
2196,12283,1,0,0,4
2674,12283,0,0,1,4
3802,12283,0,0,1,4
4378,12283,0,0,1,4
4520,12283,0,0,1,4
4596,12283,0,0,1,4
5452,12283,0,0,3,4
7048,12283,0,0,1,4
7242,12283,0,0,1,4
7337,12283,0,0,1,4
7962,12283,0,0,1,4
7970,12283,0,0,1,4
8299,12283,0,0,1,4
12283,10686,0,0,4,2
10690,12283,3,0,0,4
11676,12283,3,0,0,4
12144,12283,1,0,0,4
12874,12283,1,0,0,4
12283,13335,0,1,4,0
12283,14315,0,1,4,0
822,12287,1,1,0,0
830,12287,2,1,0,0
1008,12287,0,1,1,0
1068,12287,1,1,0,0
1112,12287,0,1,1,0
2371,12287,0,1,1,0
2986,12287,0,1,1,0
3404,12287,1,1,0,0
3728,12287,0,1,1,0
4964,12287,2,1,0,0
5714,12287,0,1,6,0
6641,12287,0,1,1,0
12287,6904,1,0,0,2
12287,7317,1,1,0,0
7456,12287,1,1,0,0
12287,7482,1,2,0,0
7517,12287,0,1,1,0
7970,12287,0,1,1,0
12287,8003,1,1,0,0
12287,8654,1,1,0,0
9596,12287,1,1,0,0
9944,12287,1,1,0,0
10178,12287,0,1,13,0
10270,12287,0,1,1,0
10439,12287,1,1,0,0
10690,12287,3,1,0,0
11818,12287,1,1,0,0
13111,12287,0,1,2,0
13812,12287,3,1,0,0
12287,13989,1,1,0,0
2972,12305,0,1,1,0
11843,12305,2,1,0,0
2972,12307,0,3,1,0
7188,12307,1,3,0,0
10776,12307,1,3,0,0
11843,12307,2,3,0,0
13986,12307,0,3,1,0
789,12322,1,1,0,0
2238,12322,1,1,0,0
2405,12322,0,1,1,0
3519,12322,10,1,2,0
7048,12322,0,1,1,0
7242,12322,0,1,1,0
7337,12322,0,1,1,0
7859,12322,1,1,0,0
7962,12322,0,1,1,0
8265,12322,0,1,1,0
9853,12322,1,1,0,0
10784,12322,0,1,1,0
11178,12322,1,1,0,0
11459,12322,1,1,0,0
11707,12322,0,1,3,0
11818,12322,1,1,0,0
12152,12322,1,1,0,0
12330,12322,0,1,2,0
12593,12322,0,1,1,0
13208,12322,1,1,0,0
14061,12322,0,1,3,0
12330,182,0,0,2,5
12330,358,0,0,2,1
12330,1033,0,1,2,0
12330,1055,0,0,2,5
12330,1076,0,0,2,1
12330,1081,0,0,2,1
12330,1257,0,1,2,0
12330,1258,0,1,2,0
12330,1727,0,3,2,0
1764,12330,1,0,0,2
1881,12330,0,0,2,2
2196,12330,1,0,0,2
12330,2288,0,0,2,1
2399,12330,0,0,1,2
2405,12330,0,0,1,2
12330,2613,0,0,2,1
12330,2730,0,1,2,0
12330,2738,0,1,2,0
2755,12330,1,0,0,2
12330,3058,0,1,2,0
12330,3260,0,0,2,2
3383,12330,1,0,1,2
12330,3390,0,0,2,1
3603,12330,0,0,1,2
12330,3874,0,1,2,0
3933,12330,2,0,0,2
4086,12330,1,0,0,2
4186,12330,0,0,2,2
12330,4369,0,0,2,4
4461,12330,0,0,1,2
12330,4472,0,10,2,0
12330,4476,0,2,2,0
12330,4489,0,4,2,1
12330,4550,0,4,2,2
12330,4587,0,0,2,1
12330,4821,0,1,2,0
12330,4988,0,1,2,0
12330,5191,0,1,2,0
12330,5236,0,1,2,0
12330,5342,0,0,2,1
12330,5821,0,1,2,0
12330,5831,0,1,2,0
6570,12330,1,0,0,2
6648,12330,1,0,0,2
6702,12330,1,0,0,2
12330,6920,0,0,2,2
12330,6946,0,1,2,0
6955,12330,0,0,2,2
7021,12330,0,0,1,2
12330,7130,0,0,2,2
12330,7178,0,0,2,2
12330,7313,0,1,2,0
7398,12330,1,0,0,2
12330,7566,0,0,2,5
7845,12330,0,0,1,2
7889,12330,0,0,1,2
8168,12330,2,0,0,2
8717,12330,0,0,1,2
8742,12330,1,0,0,2
12330,8823,0,0,2,1
12330,8825,0,0,2,1
8850,12330,1,0,0,2
12330,9679,0,5,2,0
12330,9816,0,2,2,0
12330,9993,0,1,2,0
10118,12330,0,0,1,2
12330,10141,0,2,2,0
10178,12330,0,0,13,2
10437,12330,1,0,0,2
12330,10616,0,0,2,1
12330,10661,0,2,2,0
10837,12330,1,0,0,2
12330,11080,0,0,2,1
12330,11098,0,0,2,1
11156,12330,0,0,2,2
12330,11504,0,1,2,0
12330,11613,0,1,2,0
11707,12330,0,0,3,2
12330,11812,0,1,2,0
12330,11887,0,11,2,8
12330,12287,0,1,2,0
12330,12470,0,1,2,0
12330,12497,0,0,2,4
12330,12607,0,0,2,1
12654,12330,0,0,1,2
12330,12831,0,0,2,1
12330,12912,0,0,2,2
12330,13208,0,1,2,0
12330,13391,0,0,2,1
12330,13396,0,0,2,2
12330,13466,0,1,2,0
12330,13534,0,1,2,0
12330,13544,0,1,2,0
13602,12330,0,0,1,2
12330,13761,0,1,2,0
12330,13919,0,1,2,0
14187,12330,2,0,0,2
12330,14394,0,1,2,0
12330,14464,0,1,2,0
12330,14517,0,1,2,0
12330,14562,0,0,2,1
14622,12330,0,0,1,2
12330,14629,0,1,2,0
12330,14860,0,0,2,1
12330,14937,0,2,2,0
12330,14938,0,2,2,0
2734,12332,0,0,1,1
1566,12335,0,0,1,4
2846,12335,0,0,6,4
13925,12335,0,0,1,4
8135,12340,0,1,1,0
789,12344,1,1,0,0
1068,12344,1,1,0,0
1112,12344,0,1,1,0
3887,12344,3,1,0,0
12344,7137,1,1,0,0
13986,12344,0,1,1,0
6039,12362,0,6,1,0
789,12363,1,1,0,1
1068,12363,1,1,0,1
6183,12367,0,1,1,0
7731,12367,1,1,0,0
8119,12367,0,1,1,0
4378,12372,0,0,1,1
7970,12372,0,0,1,1
31,12376,0,1,1,0
621,12376,1,1,0,0
740,12376,1,1,0,0
822,12376,1,1,0,0
996,12376,2,1,0,0
1008,12376,0,1,1,0
2143,12376,0,1,5,0
2674,12376,0,1,1,0
12376,2915,1,1,0,0
12376,3051,1,1,0,0
12376,3665,1,2,0,0
3857,12376,1,1,0,0
12376,4276,1,2,0,0
4520,12376,0,1,1,0
5199,12376,1,1,0,0
5337,12376,1,1,0,0
12376,5401,1,0,0,1
5881,12376,1,1,0,0
6345,12376,0,1,1,0
6901,12376,1,1,0,0
12376,7047,1,1,0,0
7048,12376,0,1,1,0
12376,7317,1,1,0,0
12376,7753,1,1,0,0
